customer_id,orders_last_3_months,avg_order_value,discount_usage,days_since_last_order,customer_tenure,membership_tier,complaints_filed,email_open_rate,churn,predicted_churn_probability
CUST000336,1,16.12,5.0,8,54,Silver,0,0.75,0,0.15503866362836738
CUST000337,7,20.96,4.0,17,16,Bronze,0,0.502,0,0.14315628965508767
CUST000338,6,40.88,2.0,7,3,Silver,0,0.858,0,0.027717040778318637
CUST000339,4,34.88,4.0,52,1,Bronze,0,0.935,0,0.3994775591745917
CUST000340,4,33.38,2.0,60,57,Gold,0,0.808,0,0.22321314978901122
CUST000341,7,41.29,4.0,18,41,Bronze,0,0.971,0,0.0279825422396667
CUST000342,6,33.78,0.0,1,61,Platinum,0,0.877,0,0.03290642487996362
CUST000343,3,36.6,1.0,39,33,Gold,1,0.796,0,0.07938471413023476
CUST000344,9,26.16,6.0,63,28,Silver,0,0.988,1,0.4743807556245226
CUST000345,9,27.52,2.0,49,35,Gold,0,0.707,0,0.064674083176591
CUST000346,4,30.61,4.0,46,11,Gold,0,0.653,0,0.23542470443814761
CUST000347,4,21.69,3.0,33,63,Gold,0,0.741,0,0.04687266920425686
CUST000348,2,19.54,8.0,59,10,Bronze,0,0.652,1,0.9523038402980775
CUST000349,4,22.6,4.0,68,23,Silver,0,0.542,1,0.8189855813447914
CUST000350,4,18.33,6.0,66,26,Bronze,0,0.739,1,0.9003690588899808
CUST000351,6,28.2,5.0,29,19,Silver,0,0.674,0,0.10070811228069286
CUST000352,4,20.06,5.0,54,15,Bronze,0,0.63,1,0.8360152730416618
CUST000353,9,27.44,5.0,44,37,Silver,0,0.909,0,0.09761384917527492
CUST000354,10,23.86,3.0,45,12,Silver,0,0.916,0,0.07255922785565307
CUST000355,3,8.34,6.0,9,49,Silver,1,0.738,0,0.13702708217182577
CUST000356,2,21.43,4.0,54,37,Silver,0,0.868,0,0.7183451141337058
CUST000357,7,30.21,1.0,40,28,Gold,0,0.851,0,0.06187947902775735
CUST000358,5,49.27,2.0,25,41,Gold,0,0.794,0,0.022358666031544495
CUST000359,4,22.84,5.0,28,36,Silver,1,0.686,0,0.29158677339908323
CUST000360,2,33.85,7.0,75,50,Silver,0,0.7,1,0.8185989447600023
CUST000361,5,14.39,1.0,21,14,Gold,1,0.897,0,0.08226416187633889
CUST000362,10,27.34,7.0,6,52,Bronze,0,0.929,0,0.11179246833130799
CUST000363,3,29.38,4.0,18,49,Bronze,0,0.594,0,0.2534991713594946
CUST000364,7,17.58,4.0,26,13,Bronze,1,0.694,1,0.45016166126723317
CUST000365,4,18.93,4.0,38,36,Silver,0,0.912,0,0.2413089298084559
CUST000366,6,16.11,5.0,31,5,Bronze,0,0.83,0,0.21253441738471754
CUST000367,7,37.22,4.0,22,27,Gold,0,0.951,0,0.013024395299079684
CUST000368,13,34.08,6.0,4,42,Silver,0,1.0,0,0.03361704274839429
CUST000369,10,31.81,6.0,31,15,Bronze,0,1.0,0,0.17850094772508926
CUST000370,4,43.17,1.0,53,12,Gold,0,0.532,0,0.32269972066425634
CUST000371,5,18.15,3.0,53,40,Gold,2,0.887,1,0.3029419971534372
CUST000372,6,8.0,9.0,20,12,Bronze,0,0.795,0,0.33208516357892887
CUST000373,8,8.0,6.0,80,40,Bronze,0,0.997,1,0.7033657503320395
CUST000374,4,16.06,7.0,16,31,Bronze,0,0.646,0,0.52166981512278
CUST000375,2,12.36,6.0,22,33,Bronze,0,0.531,0,0.5894891668216057
CUST000376,5,23.09,5.0,47,1,Bronze,1,0.66,1,0.7343407910989569
CUST000377,8,36.57,3.0,51,15,Gold,0,0.932,0,0.09378762151632869
CUST000378,2,37.21,3.0,48,32,Bronze,0,0.698,1,0.5548762779949282
CUST000379,5,33.02,6.0,54,1,Bronze,1,0.666,1,0.8413333176679091
CUST000380,0,20.02,4.0,71,48,Silver,0,0.288,1,0.7757163926230785
CUST000381,6,35.05,4.0,51,46,Silver,0,0.695,0,0.23726478606988902
CUST000382,8,38.02,3.0,36,17,Gold,0,0.977,0,0.03221590911695464
CUST000383,7,30.25,2.0,0,36,Gold,0,0.919,0,0.012927770081637884
CUST000384,4,11.69,6.0,5,48,Silver,1,0.706,0,0.11985642603886532
CUST000385,5,11.87,4.0,75,53,Bronze,0,0.798,1,0.6251347202487513
CUST000386,11,30.04,0.0,67,36,Platinum,0,0.815,0,0.007504022701355016
CUST000387,2,30.56,5.0,74,45,Silver,1,0.629,1,0.8087384144761522
CUST000388,6,33.88,2.0,40,28,Platinum,0,0.805,0,0.03492730414539303
CUST000389,4,14.04,6.0,19,34,Bronze,0,0.679,1,0.52091215919532
CUST000390,9,15.6,1.0,65,61,Gold,0,,0,0.037053011715548236
CUST000391,11,27.55,4.0,24,39,Silver,0,1.0,0,0.025185601060772975
CUST000392,2,20.82,6.0,34,30,Bronze,1,0.666,0,0.7798385723037705
CUST000393,3,16.74,4.0,28,51,Silver,0,0.474,0,0.3210489919463092
CUST000394,3,27.16,4.0,3,17,Silver,0,0.828,0,0.2250159091586614
CUST000395,5,19.29,5.0,48,23,Bronze,0,0.539,1,0.7276120216939174
CUST000396,5,34.71,6.0,19,15,Silver,0,0.805,0,0.24721784666578922
CUST000397,12,25.94,4.0,27,49,Gold,1,0.687,0,0.01688849028377404
CUST000398,4,41.78,5.0,59,25,Bronze,1,0.666,1,0.8655499286209951
CUST000399,10,35.59,5.0,69,59,Silver,1,1.0,0,0.1258423282259341
CUST000400,4,15.1,5.0,59,27,Bronze,0,0.62,0,0.8477320395357861
CUST000401,4,30.35,6.0,45,37,Bronze,1,0.81,1,0.7036473401481373
CUST000402,9,28.66,1.0,60,56,Gold,0,0.879,0,0.057568481278868974
CUST000403,12,41.56,1.0,14,7,Gold,0,0.838,0,0.02888994558457823
CUST000404,7,35.52,3.0,52,36,Bronze,1,0.992,0,0.15417932242914645
CUST000405,9,27.26,1.0,2,25,Platinum,0,1.0,0,0.015991004912458213
CUST000406,10,27.07,3.0,53,8,Gold,1,0.549,0,0.11755693280083433
CUST000407,8,28.39,7.0,65,1,Bronze,0,0.963,0,0.6189876421911248
CUST000408,4,36.95,3.0,11,9,Gold,0,0.798,0,0.040507258427005845
CUST000409,8,15.92,4.0,80,6,Bronze,2,0.945,1,0.5328624443794948
CUST000410,8,35.03,0.0,34,45,Platinum,0,0.648,0,0.015357811564183787
CUST000411,4,34.54,2.0,55,46,Silver,0,0.436,0,0.25380518453283857
CUST000412,6,24.2,6.0,20,4,Silver,1,0.746,0,0.35254444369308197
CUST000413,10,25.26,6.0,52,4,Bronze,0,0.604,1,0.6082552510281701
CUST000414,10,28.62,3.0,41,57,Gold,0,0.701,0,0.026218213487872278
CUST000415,3,8.32,5.0,36,50,Bronze,0,0.888,1,0.33490882501298325
CUST000416,5,28.99,,72,1,Bronze,0,0.61,0,0.7112531203703553
CUST000417,7,30.81,8.0,64,22,Bronze,0,0.953,1,0.5870057476181795
CUST000418,7,27.12,2.0,28,44,Gold,0,0.93,0,0.016750108449554334
CUST000419,8,25.9,4.0,9,44,Bronze,0,0.871,0,0.025740754435183706
CUST000420,4,25.32,3.0,70,8,Gold,1,0.822,1,0.47316176095205414
CUST000421,4,30.68,5.0,40,42,Silver,0,0.802,0,0.25641460467509297
CUST000422,4,21.72,8.0,32,22,Bronze,0,0.709,0,0.6878460820830178
CUST000423,4,24.0,5.0,36,32,Bronze,1,0.925,1,0.4975584382749037
CUST000424,10,36.41,5.0,39,31,Bronze,1,0.847,0,0.08652987682107757
CUST000425,10,16.05,6.0,56,34,Silver,0,1.0,0,0.18871897862802267
CUST000426,10,32.48,2.0,36,56,Gold,0,0.908,1,0.14838367697291702
CUST000427,10,33.73,5.0,70,32,Bronze,0,0.805,0,0.3022783008636287
CUST000428,8,35.0,2.0,56,33,Gold,1,0.334,0,0.24018236322510625
CUST000429,4,22.68,6.0,76,12,Bronze,0,,0,0.8982363469467847
CUST000430,6,27.27,2.0,36,22,Gold,1,0.522,0,0.11458662506711657
CUST000431,4,21.38,1.0,37,59,Gold,0,0.76,0,0.0665494048915958
CUST000432,4,35.22,3.0,41,33,Gold,0,0.369,0,0.10620306948168402
CUST000433,2,32.98,6.0,70,58,Silver,1,0.791,0,0.6512292210190527
CUST000434,6,8.0,2.0,2,38,Gold,1,0.991,0,0.023099437563202426
CUST000435,5,17.0,6.0,23,53,Bronze,1,0.762,0,0.30997074934111823
CUST000436,2,32.43,4.0,46,25,Bronze,0,0.787,0,0.5179307352679141
CUST000437,5,19.61,,76,12,Bronze,0,0.594,1,0.7572759027164783
CUST000438,6,27.12,4.0,55,36,Silver,0,0.99,0,0.17940300467098436
CUST000439,8,18.05,6.0,36,11,Silver,0,0.949,0,0.2463676749659784
CUST000440,8,16.41,3.0,23,53,Silver,0,0.789,0,0.030092911250835398
CUST000441,8,30.88,4.0,68,36,Gold,1,0.634,0,0.17367210844904543
CUST000442,4,19.91,5.0,33,22,Bronze,1,0.839,1,0.6336155039064012
CUST000443,5,37.24,5.0,35,7,Silver,0,0.902,0,0.16578282101450373
CUST000444,1,38.6,5.0,79,52,Bronze,1,0.345,1,0.9181908473599594
CUST000445,3,20.1,7.0,64,50,Bronze,0,0.455,1,0.9141523520931085
CUST000446,6,26.91,4.0,59,21,Silver,0,0.897,0,0.38464413111449236
CUST000447,6,24.19,3.0,14,26,Platinum,0,0.55,0,0.018126858600570332
CUST000448,10,44.29,6.0,40,8,Silver,0,0.887,0,0.23365940169339958
CUST000449,8,34.09,6.0,30,29,Bronze,0,0.769,0,0.20764821595327546
CUST000450,3,38.35,5.0,55,47,Silver,0,0.804,0,0.6487492140723914
CUST000451,3,22.66,5.0,77,33,Bronze,0,0.765,1,0.896621298893416
CUST000452,6,35.61,4.0,43,64,Gold,0,0.929,0,0.045803179417822235
CUST000453,2,18.02,6.0,50,15,Silver,1,0.393,1,0.8866523012741185
CUST000454,7,35.25,6.0,17,49,Bronze,0,0.797,0,0.10308823102736148
CUST000455,4,13.62,5.0,25,39,Bronze,1,0.803,0,0.33790503150978946
CUST000456,4,28.46,5.0,73,53,Bronze,0,0.225,1,0.8662317857933456
CUST000457,9,34.42,4.0,46,18,Platinum,0,0.927,0,0.055670939357319975
CUST000458,8,31.91,2.0,5,49,Silver,0,0.863,0,0.01689116723128618
CUST000459,6,44.87,1.0,66,11,Gold,0,0.868,0,0.138764609659999
CUST000460,3,26.1,3.0,23,27,Silver,0,0.617,0,0.26697270333553874
CUST000461,4,32.95,3.0,3,40,Silver,0,0.566,0,0.07963172084028691
CUST000462,4,22.68,6.0,37,28,Bronze,0,0.879,0,0.4565229492713333
CUST000463,4,34.38,4.0,41,22,Gold,0,0.974,0,0.10522747921003779
CUST000464,4,20.06,2.0,65,55,Bronze,0,0.605,1,0.6563710789934794
CUST000465,3,28.29,2.0,62,49,Silver,1,0.737,0,0.402343789246097
CUST000466,3,23.56,,27,10,Silver,0,0.871,0,0.4372460846910148
CUST000467,5,23.34,7.0,48,49,Silver,0,0.882,0,0.4465277426301077
CUST000468,8,33.26,3.0,53,19,Gold,1,0.949,0,0.09307634533678938
CUST000469,4,20.82,5.0,19,35,Bronze,0,0.71,0,0.30150250390132516
CUST000470,3,23.6,4.0,22,51,Silver,0,0.575,0,0.2611251992797173
CUST000471,10,40.78,4.0,51,8,Bronze,0,0.663,0,0.15105036736081942
CUST000472,7,28.56,6.0,73,55,Silver,0,0.55,0,0.6515713648976432
CUST000473,5,14.99,5.0,63,44,Bronze,1,0.808,1,0.8298162077677211
CUST000474,9,17.19,6.0,56,26,Bronze,1,0.975,0,0.4827547311965855
CUST000475,4,34.19,6.0,26,31,Bronze,1,0.611,1,0.6665407702264273
CUST000476,6,35.04,5.0,45,44,Bronze,0,0.894,0,0.32913389634120493
CUST000477,2,34.65,3.0,52,42,Bronze,0,0.639,1,0.6068070237089755
CUST000478,6,37.26,3.0,15,4,Silver,0,0.794,0,0.0375848608145579
CUST000479,6,29.17,3.0,61,56,Silver,1,0.932,0,0.16842460531815462
CUST000480,5,19.49,8.0,11,1,Bronze,1,0.612,0,0.46908919433562035
CUST000481,7,29.79,4.0,27,41,Bronze,0,0.948,0,0.053289920100352633
CUST000482,6,17.46,5.0,18,49,Bronze,0,0.812,0,0.0710253712933329
CUST000483,10,28.75,6.0,19,23,Silver,2,0.717,0,0.16429437650063156
CUST000484,7,31.91,6.0,65,17,Bronze,0,0.614,1,0.6754980174192893
CUST000485,7,24.27,5.0,80,1,Bronze,1,0.847,1,0.7475940350704471
CUST000486,7,16.69,2.0,23,22,Bronze,0,,0,0.0895332893559395
CUST000487,6,23.92,2.0,12,23,Silver,2,0.491,0,0.06926668489760553
CUST000488,8,30.2,7.0,23,40,Bronze,0,0.942,0,0.12720744138531942
CUST000489,3,37.99,4.0,10,49,Silver,0,0.857,0,0.13004637127386198
CUST000490,5,43.02,6.0,52,30,Silver,0,0.762,0,0.5338239522241766
CUST000491,8,15.15,7.0,18,5,Silver,1,0.971,0,0.12468000058279913
CUST000492,4,19.2,4.0,55,52,Silver,0,0.504,1,0.6603209873608797
CUST000493,9,27.6,6.0,24,57,Silver,1,0.75,0,0.06857773214312286
CUST000494,3,20.0,4.0,71,16,Bronze,1,0.814,1,0.8510560848620449
CUST000495,2,52.45,5.0,12,43,Gold,1,0.489,1,0.3452474833102551
CUST000496,3,21.89,6.0,56,4,Silver,0,0.686,1,0.8582360738364371
CUST000497,6,29.27,5.0,75,49,Bronze,0,0.511,1,0.8352862394781069
CUST000498,9,26.35,4.0,21,47,Silver,2,0.867,0,0.051577743555648724
CUST000499,6,16.67,7.0,28,56,Bronze,1,0.623,0,0.3299281201144398
CUST000500,6,29.18,5.0,34,12,Silver,1,0.623,0,0.19316283353360506
CUST000501,10,23.75,5.0,33,24,Silver,0,0.786,0,0.051254889865206536
CUST000502,5,38.84,2.0,32,45,Gold,0,0.635,0,0.013892526824348026
CUST000503,4,36.54,,2,41,Gold,1,0.89,0,0.04393041191624763
CUST000504,4,19.36,4.0,47,51,Silver,0,0.743,1,0.5623569566355813
CUST000505,4,25.17,6.0,11,43,Silver,1,0.471,0,0.20891522598437992
CUST000506,8,19.58,0.0,41,49,Gold,0,0.899,0,0.0476037884188616
CUST000507,5,41.15,5.0,72,26,Bronze,0,0.849,0,0.6292556784974876
CUST000508,5,40.2,2.0,9,51,Gold,0,0.275,0,0.043120438671919926
CUST000509,3,27.05,5.0,74,52,Silver,0,0.464,0,0.7335174744323747
CUST000510,3,18.62,4.0,68,25,Bronze,1,0.918,1,0.7902291244311458
CUST000511,8,8.0,4.0,36,14,Bronze,0,0.863,0,0.13609967099017195
CUST000512,8,36.14,0.0,8,54,Gold,0,0.841,1,0.15808127459577087
CUST000513,6,30.82,4.0,36,25,Bronze,0,0.828,0,0.1928179372186864
CUST000514,6,32.34,6.0,30,3,Bronze,2,0.743,0,0.3246430263154183
CUST000515,3,26.46,6.0,80,42,Bronze,0,0.533,1,0.8751345857699071
CUST000516,4,25.22,3.0,44,19,Bronze,1,0.892,0,0.4718036667852794
CUST000517,7,34.79,7.0,57,1,Bronze,1,0.82,1,0.6808777804163817
CUST000518,10,40.06,4.0,8,20,Silver,1,0.672,0,0.029520991915410914
CUST000519,4,35.56,6.0,58,3,Bronze,0,0.185,1,0.8970465396319536
CUST000520,9,18.09,3.0,4,29,Gold,0,0.85,0,0.01154197506283559
CUST000521,5,23.79,2.0,13,58,Gold,0,0.773,0,0.03550349688018031
CUST000522,4,16.06,5.0,32,26,Bronze,0,0.678,0,0.5020138818048621
CUST000523,3,14.98,5.0,61,51,Bronze,1,0.918,1,0.835391021250241
CUST000524,10,26.97,4.0,43,53,Silver,2,1.0,0,0.10237787699155793
CUST000525,6,31.21,4.0,10,44,Bronze,0,0.699,0,0.058627546254170895
CUST000526,6,30.69,5.0,48,11,Bronze,0,0.785,0,0.5241707862919678
CUST000527,6,28.05,1.0,61,59,Platinum,0,0.382,1,0.32132682187420525
CUST000528,8,47.47,1.0,26,60,Platinum,0,1.0,0,0.026985635267148204
CUST000529,5,32.6,1.0,31,9,Gold,1,0.748,0,0.08082587429547666
CUST000530,5,23.71,6.0,71,27,Bronze,2,,0,0.8798826515987409
CUST000531,8,14.11,3.0,68,56,Silver,0,0.744,0,0.18668005500130155
CUST000532,3,40.7,5.0,76,26,Silver,0,0.747,1,0.7291999861334959
CUST000533,5,21.5,6.0,56,1,Bronze,1,0.573,1,0.8790878742448961
CUST000534,2,18.28,5.0,34,34,Silver,0,0.748,0,0.4262138471461339
CUST000535,6,36.54,6.0,75,45,Bronze,0,0.837,0,0.5588111939555204
CUST000536,6,25.04,7.0,22,39,Bronze,0,0.788,0,0.23582586585157034
CUST000537,2,23.75,2.0,50,22,Silver,2,0.684,1,0.5434154276087324
CUST000538,8,16.16,4.0,16,10,Bronze,0,0.537,0,0.1556298399285065
CUST000539,8,8.0,8.0,11,7,Bronze,0,0.68,0,0.29710307924220297
CUST000540,5,32.57,1.0,69,30,Gold,0,0.966,0,0.14690343114276805
CUST000541,12,39.79,1.0,52,69,Platinum,0,0.68,0,0.02710128217871338
CUST000542,8,34.08,5.0,19,37,Silver,0,0.725,0,0.03935041909651784
CUST000543,9,42.43,1.0,1,39,Gold,0,0.364,0,0.015866943006446955
CUST000544,3,48.28,1.0,5,63,Platinum,1,0.965,0,0.05329396995632567
CUST000545,8,41.8,6.0,36,21,Bronze,0,0.883,0,0.16528465423444422
CUST000546,9,13.67,6.0,21,2,Bronze,0,0.744,0,0.34707518528049586
CUST000547,5,11.28,6.0,72,50,Bronze,0,0.856,1,0.7970566727973233
CUST000548,9,27.4,4.0,14,51,Bronze,0,0.921,0,0.01982958672380656
CUST000549,5,16.32,2.0,4,17,Gold,0,0.853,0,0.030866919983350914
CUST000550,0,12.39,7.0,51,21,Bronze,0,0.58,1,0.9257791109211431
CUST000551,6,20.86,2.0,16,29,Silver,1,0.899,0,0.04559170304361899
CUST000552,5,17.53,,23,36,Bronze,0,0.606,1,0.3459973035249778
CUST000553,3,25.3,7.0,55,46,Bronze,1,0.625,0,0.8248404687631362
CUST000554,4,25.85,4.0,45,33,Gold,0,0.807,0,0.14690522873588613
CUST000555,6,35.93,5.0,71,45,Bronze,0,0.755,0,0.5592680108304573
CUST000556,9,21.66,5.0,72,41,Bronze,0,0.823,0,0.3376437336817926
CUST000557,3,14.94,6.0,14,8,Bronze,0,0.786,1,0.6457955739364726
CUST000558,3,33.96,5.0,13,29,Silver,0,0.802,0,0.20850247251708448
CUST000559,5,27.46,4.0,38,19,Silver,1,0.831,0,0.29989432964023394
CUST000560,6,13.96,5.0,20,45,Silver,0,0.637,0,0.09626642564023319
CUST000561,3,16.66,6.0,37,14,Bronze,0,0.808,0,0.7974777189998675
CUST000562,3,18.21,5.0,71,15,Bronze,0,0.223,1,0.9182937662369726
CUST000563,4,23.8,2.0,21,35,Gold,1,0.827,0,0.03975395919715995
CUST000564,6,12.65,3.0,43,44,Silver,0,0.773,0,0.10327375758113072
CUST000565,4,18.68,3.0,72,17,Silver,0,0.942,1,0.5992841197821033
CUST000566,9,20.28,5.0,17,17,Silver,0,0.657,0,0.050226878766725665
CUST000567,3,48.8,3.0,72,44,Gold,0,0.618,1,0.2224204966747166
CUST000568,6,23.5,6.0,43,36,Bronze,0,0.658,0,0.4490479028799928
CUST000569,3,30.7,5.0,41,13,Bronze,2,0.613,1,0.7501251657444548
CUST000570,4,42.0,2.0,27,36,Silver,1,0.907,0,0.05635157933557123
CUST000571,7,28.34,6.0,19,4,Bronze,2,0.816,1,0.4450467810907281
CUST000572,8,34.85,0.0,23,16,Gold,0,0.881,0,0.05049752224322376
CUST000573,7,37.43,6.0,64,23,Silver,0,0.783,0,0.46643182484322926
CUST000574,7,24.83,3.0,20,46,Gold,0,0.626,0,0.019379473963848905
CUST000575,8,38.51,2.0,10,37,Gold,0,0.893,0,0.025925168153345116
CUST000576,5,20.62,6.0,58,31,Silver,0,0.59,0,0.5876314616828525
CUST000577,6,23.96,2.0,22,60,Gold,0,1.0,0,0.012298023760864465
CUST000578,5,26.43,3.0,70,4,Silver,0,0.804,0,0.5357908937302477
CUST000579,6,33.28,0.0,1,63,Gold,0,,0,0.029819888985469237
CUST000580,6,35.65,7.0,45,3,Bronze,2,0.884,1,0.7065546520134792
CUST000581,7,25.14,4.0,56,10,Silver,0,0.845,0,0.3993008341605328
CUST000582,6,35.79,3.0,74,32,Silver,0,0.531,1,0.37300760959375967
CUST000583,7,31.6,,22,41,Bronze,1,0.681,0,0.13441844590157312
CUST000584,2,15.32,5.0,9,5,Bronze,0,0.9,0,0.3223178776231698
CUST000585,5,35.51,1.0,32,15,Gold,0,0.727,0,0.040095845858776846
CUST000586,5,34.29,4.0,48,46,Silver,0,0.715,0,0.33080368300744145
CUST000587,4,30.91,5.0,22,30,Bronze,1,0.771,0,0.33068154445991305
CUST000588,4,25.81,9.0,78,1,Bronze,0,0.684,1,0.9406268087047058
CUST000589,4,26.41,4.0,62,13,Bronze,0,0.752,0,0.7441556274419058
CUST000590,3,15.22,7.0,13,43,Bronze,2,0.775,0,0.5419056392326601
CUST000591,4,26.02,5.0,53,9,Gold,0,0.268,1,0.5714230090873598
CUST000592,1,41.81,7.0,12,6,Bronze,0,0.574,1,0.7080523506392051
CUST000593,5,32.46,6.0,8,56,Bronze,1,0.926,0,0.14137611850168205
CUST000594,6,30.96,4.0,62,50,Silver,0,0.8,0,0.3067892487152306
CUST000595,2,30.24,8.0,53,6,Bronze,0,0.658,1,0.9252679537642771
CUST000596,8,23.25,4.0,12,37,Bronze,0,0.737,0,0.0375667456118605
CUST000597,4,40.46,3.0,52,56,Silver,0,0.91,0,0.1920036931133164
CUST000598,5,19.8,,23,42,Silver,0,0.766,0,0.12427127407030894
CUST000599,8,36.92,1.0,23,31,Platinum,0,0.615,0,0.017955255177462565
CUST000600,4,21.02,6.0,63,31,Silver,0,0.778,0,0.8338456821478022
CUST000601,5,24.88,4.0,19,37,Silver,0,0.31,0,0.15138850559145714
CUST000602,4,23.89,3.0,64,51,Gold,0,0.6,0,0.3395478973124568
CUST000603,7,48.96,0.0,72,16,Gold,1,0.705,0,0.26912856735588964
CUST000604,3,42.78,6.0,38,14,Silver,0,0.301,0,0.48396442381077853
CUST000605,8,42.58,3.0,41,47,Platinum,1,0.701,0,0.038696327168647036
CUST000606,4,49.35,4.0,70,48,Gold,0,0.73,0,0.13108777819473333
CUST000607,7,29.22,3.0,37,47,Gold,0,0.842,0,0.033593505733805915
CUST000608,7,12.27,5.0,15,34,Bronze,0,0.603,0,0.10806146204344545
CUST000609,10,26.26,5.0,23,31,Silver,0,0.659,0,0.04231550947317806
CUST000610,7,16.2,5.0,60,33,Bronze,0,0.595,1,0.565068073885418
CUST000611,3,23.68,5.0,19,20,Silver,0,0.663,0,0.470333272939883
CUST000612,7,23.0,4.0,24,56,Silver,0,0.587,0,0.06952577192386544
CUST000613,11,45.52,1.0,51,59,Platinum,0,0.975,0,0.00924455080998571
CUST000614,8,32.24,3.0,48,27,Platinum,0,0.769,0,0.037248750464452585
CUST000615,3,16.84,7.0,35,37,Bronze,1,0.636,0,0.7282231235987023
CUST000616,6,27.59,4.0,10,45,Silver,1,0.951,0,0.022613030942874614
CUST000617,3,39.54,4.0,21,52,Silver,1,0.786,0,0.20282404897451164
CUST000618,6,20.76,5.0,15,34,Bronze,0,0.66,0,0.08082079149047688
CUST000619,4,24.49,5.0,73,55,Bronze,0,0.844,1,0.7508057706464254
CUST000620,8,34.64,6.0,29,47,Bronze,0,0.859,0,0.1306415818702678
CUST000621,8,25.29,1.0,35,64,Gold,0,0.821,0,0.03305214866730219
CUST000622,5,34.56,6.0,60,32,Silver,1,0.661,0,0.6118714521825303
CUST000623,4,35.35,2.0,61,37,Platinum,0,0.523,0,0.21917640553362946
CUST000624,5,32.08,4.0,53,16,Silver,0,0.518,0,0.48687157272299797
CUST000625,9,36.99,2.0,39,62,Platinum,1,0.832,0,0.023706285888518003
CUST000626,11,27.02,7.0,9,27,Bronze,0,1.0,0,0.05889908037298362
CUST000627,10,25.52,4.0,10,10,Gold,0,0.886,0,0.0164736882433138
CUST000628,3,26.63,9.0,35,54,Bronze,0,0.729,1,0.5906849054677511
CUST000629,2,41.56,6.0,11,54,Silver,0,0.644,0,0.13686928577414162
CUST000630,7,31.7,1.0,16,41,Gold,0,0.85,0,0.02534775470509996
CUST000631,6,35.69,3.0,71,48,Gold,0,0.593,1,0.3207894592485701
CUST000632,3,33.2,2.0,0,50,Gold,0,0.564,0,0.027515031643573436
CUST000633,5,15.8,6.0,53,45,Bronze,0,0.819,1,0.718140156561341
CUST000634,11,38.76,5.0,56,6,Bronze,0,0.734,0,0.18428210911042392
CUST000635,3,12.12,,76,30,Bronze,0,0.318,1,0.8703588354192591
CUST000636,4,31.95,5.0,69,48,Bronze,0,0.931,1,0.7539295630828498
CUST000637,8,37.4,5.0,38,25,Silver,2,0.861,0,0.12322788981125557
CUST000638,8,32.44,2.0,70,58,Silver,1,0.354,0,0.17850816551706827
CUST000639,8,37.58,4.0,28,22,Gold,1,0.758,0,0.032410495251141716
CUST000640,6,22.47,4.0,3,18,Gold,0,1.0,0,0.03265876379302418
CUST000641,3,21.71,6.0,51,45,Silver,0,0.837,1,0.8186105614673355
CUST000642,5,52.03,0.0,60,23,Gold,1,0.878,0,0.2462605877925985
CUST000643,4,27.0,6.0,22,44,Bronze,0,0.591,0,0.44581688094300104
CUST000644,5,32.99,5.0,13,24,Bronze,0,0.507,0,0.25926746119036953
CUST000645,8,42.92,6.0,51,46,Silver,1,0.853,0,0.17275723191416906
CUST000646,9,16.29,3.0,50,20,Gold,0,0.777,0,0.0715591370674275
CUST000647,4,13.95,4.0,20,20,Bronze,0,0.612,0,0.30467073567576025
CUST000648,7,37.02,2.0,37,15,Silver,0,0.836,0,0.11792160196499597
CUST000649,6,9.65,2.0,74,6,Silver,1,0.811,0,0.42299500654650896
CUST000650,8,27.08,6.0,53,42,Bronze,1,0.782,0,0.49578314125341816
CUST000651,1,30.62,4.0,48,52,Bronze,0,0.881,1,0.6094665831341461
CUST000652,4,22.87,0.0,59,24,Gold,1,0.663,0,0.17780927601121127
CUST000653,8,26.05,4.0,74,57,Silver,0,0.765,0,0.3735145628287989
CUST000654,4,24.26,4.0,78,21,Bronze,1,0.894,0,0.6750074528241804
CUST000655,8,31.7,3.0,55,31,Gold,0,0.894,0,0.09734153763724525
CUST000656,5,22.68,3.0,41,52,Bronze,0,0.909,0,0.1893137613281822
CUST000657,7,26.63,1.0,6,62,Gold,0,0.622,0,0.009802289690616087
CUST000658,2,28.9,5.0,6,44,Bronze,1,0.833,0,0.22261337394038302
CUST000659,4,34.17,4.0,49,8,Silver,0,0.614,1,0.6990276109131631
CUST000660,5,26.59,6.0,64,30,Bronze,0,0.907,1,0.7508179076266774
CUST000661,8,21.24,7.0,51,15,Bronze,0,0.869,0,0.5434671185125497
CUST000662,11,28.52,4.0,65,59,Gold,1,0.997,0,0.016716562419034922
CUST000663,3,23.86,2.0,15,10,Bronze,1,0.927,0,0.19232737558916335
CUST000664,3,24.53,7.0,47,24,Bronze,0,0.867,0,0.681626971480397
CUST000665,11,29.08,5.0,62,12,Bronze,1,0.875,0,0.4130782233010445
CUST000666,3,45.26,6.0,19,37,Silver,1,0.524,0,0.3266453218973838
CUST000667,7,46.09,3.0,7,31,Gold,0,0.861,0,0.009826108037645323
CUST000668,8,25.32,1.0,49,50,Platinum,0,0.667,0,0.036777813687409545
CUST000669,3,22.12,5.0,44,30,Bronze,0,0.702,0,0.5990086842631548
CUST000670,6,17.75,3.0,21,44,Bronze,1,0.705,0,0.0771638789230644
CUST000671,4,23.45,6.0,28,45,Bronze,0,0.656,0,0.5818340779070176
